Age,Income,Browsing_Hours,Gender,Device,Most_Searched_Item,Purchase
50,56596,8.414539465486545,Female,Mobile,Clothing,1
33,76803,8.330915633782467,Male,Mobile,Electronics,1
40,23093,3.1160218791558743,Male,Desktop,Electronics,1
55,72897,7.4405862915181356,Male,Mobile,Home Decor,1
33,70584,6.884355097819644,Male,Mobile,Books,1
31,49601,4.998477667214634,Male,Desktop,Electronics,0
46,59924,2.413822050450779,Female,Mobile,Books,1
43,64941,8.94211021849382,Male,Desktop,Home Decor,1
52,66703,6.93958625091493,Male,Mobile,Home Decor,1
32,52462,2.1054327863445597,Male,Mobile,Books,0
20,29749,7.195622275988177,Male,Desktop,Sports Equipment,1
40,76630,7.543620335981309,Female,Desktop,Health & Beauty,1
46,87348,8.925362708649887,Female,Mobile,Books,1
51,68999,2.616972924798382,Male,Desktop,Electronics,1
50,49202,9.893164001427362,Male,Desktop,Books,1
58,70142,1.9572375140057516,Male,Desktop,Electronics,0
58,75240,6.206544472666039,Male,Desktop,Books,1
40,67583,6.743176800098046,Female,Mobile,Clothing,1
24,28879,4.480052505025675,Female,Mobile,Health & Beauty,0
20,28462,5.012858233318672,Female,Desktop,Clothing,0
49,76660,8.963645918860305,Male,Mobile,Electronics,1
48,82083,6.630105181821888,Female,Desktop,Health & Beauty,1
35,45676,5.221509103229519,Male,Mobile,Books,1
60,60001,1.7193208431184845,Female,Desktop,Clothing,0
24,93261,0.569707439619779,Female,Mobile,Books,1
58,89749,1.6872018724424178,Male,Mobile,Home Decor,1
18,33994,9.583753391026802,Female,Desktop,Books,1
31,64035,7.7588244384176415,Female,Desktop,Home Decor,1
69,87133,9.687605111347354,Male,Mobile,Books,1
49,82007,0.8392327422276327,Female,Mobile,Health & Beauty,0
23,45390,6.962093836657073,Female,Desktop,Health & Beauty,1
56,77369,0.920788500832471,Male,Desktop,Books,1
27,45296,7.92953645425382,Female,Mobile,Clothing,0
24,22289,4.1190266409843455,Male,Mobile,Electronics,0
43,92071,1.4097709210117009,Male,Mobile,Electronics,1
51,56876,5.896443096981395,Male,Tablet,Electronics,1
47,46599,3.161141867713187,Male,Mobile,Books,0
53,69807,6.765952447782276,Male,Mobile,Electronics,1
38,43577,6.752660215381008,Male,Mobile,Electronics,0
34,53224,7.197571004147152,Male,Desktop,Home Decor,1
50,80316,9.928418248388711,Male,Desktop,Home Decor,1
27,61929,4.173628244500351,Male,Mobile,Books,1
68,100220,4.920497007608459,Male,Mobile,Home Decor,1
64,79415,8.14381115974074,Male,Mobile,Electronics,1
59,79743,5.99451521870791,Male,Mobile,Books,1
68,94118,0.8539435015340966,Male,Mobile,Home Decor,1
29,22633,8.509245942468636,Female,Desktop,Health & Beauty,1
33,61558,0.9892374784113892,Male,Desktop,Books,1
58,56140,2.122791296671951,Male,Tablet,Books,0
49,99605,1.4697596862547784,Male,Mobile,Books,1
32,45932,1.2403077623706418,Female,Mobile,Home Decor,0
44,61226,0.7440063153947469,Male,Desktop,Books,1
45,53454,1.0227632827374902,Female,Mobile,Clothing,0
34,44550,4.7031722971986945,Male,Mobile,Home Decor,0
63,117111,2.902096564834832,Female,Mobile,Clothing,1
67,101105,1.702100392478778,Female,Tablet,Health & Beauty,1
19,20000,6.757702655901998,Female,Desktop,Health & Beauty,0
53,95563,2.6480631510254558,Female,Mobile,Books,0
67,104898,0.6800169757756898,Female,Mobile,Health & Beauty,1
24,39781,4.4749879457896125,Male,Desktop,Electronics,1
30,54600,3.4491134237938983,Male,Desktop,Books,1
32,51775,3.526742097791681,Male,Desktop,Books,1
42,91588,4.730065267724834,Female,Mobile,Clothing,1
40,48055,6.854682308725637,Female,Mobile,Home Decor,1
39,61190,6.356551640360943,Female,Desktop,Clothing,1
43,56577,9.403985292994317,Female,Tablet,Health & Beauty,1
50,48504,5.418308329873954,Male,Mobile,Electronics,0
28,80874,4.989414142388186,Female,Mobile,Clothing,1
27,29276,2.527437134560521,Male,Mobile,Books,0
42,65301,7.67612224405749,Female,Mobile,Home Decor,1
54,47889,1.837369874035705,Female,Mobile,Clothing,0
65,79013,5.165762453294599,Female,Desktop,Books,1
60,86329,4.502560884680722,Female,Mobile,Clothing,1
55,62628,6.753858344841831,Female,Mobile,Books,1
58,86802,9.217403964588259,Male,Mobile,Books,1
62,77964,9.492658119233113,Female,Desktop,Books,1
41,78401,2.094093038050005,Male,Desktop,Electronics,1
57,97426,2.987263573538193,Male,Mobile,Electronics,1
63,74198,8.210535539664713,Female,Mobile,Books,1
50,71150,5.423657743267332,Female,Mobile,Books,1
34,56751,4.803828399379452,Female,Mobile,Health & Beauty,0
41,70290,7.250941797616705,Female,Mobile,Health & Beauty,1
54,74215,6.218287049766232,Female,Desktop,Books,1
19,41853,9.72178351700268,Female,Mobile,Clothing,1
49,65348,6.047759196738536,Male,Tablet,Electronics,1
41,62728,4.926751350298906,Male,Mobile,Home Decor,1
26,65469,5.6567649397426685,Female,Mobile,Health & Beauty,0
21,50691,8.181128258621246,Female,Mobile,Books,1
34,64518,6.320413039459598,Male,Mobile,Electronics,1
34,64846,6.6469568681738185,Male,Mobile,Electronics,1
67,84692,9.728669360347624,Male,Desktop,Books,1
65,89782,6.374757102041845,Female,Mobile,Books,1
47,50722,4.112709859178128,Male,Mobile,Electronics,0
57,96032,7.067597256621568,Female,Desktop,Health & Beauty,1
28,20000,6.764864271284458,Female,Tablet,Home Decor,1
38,56692,0.6315525373106281,Male,Desktop,Electronics,1
38,75113,4.939628319465415,Male,Desktop,Electronics,1
35,34541,7.557584227382794,Male,Mobile,Books,0
46,71996,5.2408938483507255,Female,Mobile,Books,1
41,50788,7.906400791386199,Female,Mobile,Health & Beauty,1
27,41467,4.783395116062337,Male,Tablet,Electronics,1
62,96189,9.841555177553738,Female,Mobile,Clothing,1
34,56970,3.2824700974369425,Male,Mobile,Home Decor,1
35,24484,1.3751647773876985,Female,Mobile,Clothing,0
59,64353,4.585112110963925,Male,Mobile,Books,1
65,99630,5.646235736302231,Female,Mobile,Health & Beauty,1
37,63734,3.816390450983384,Male,Mobile,Electronics,1
54,100222,2.8016710211206104,Female,Mobile,Books,1
62,107239,6.884557568162146,Female,Mobile,Clothing,1
35,49866,4.082688448634395,Female,Mobile,Home Decor,1
34,91548,6.49800102645605,Male,Mobile,Electronics,1
26,46367,7.901178761688371,Female,Desktop,Home Decor,1
31,36559,7.729524963720225,Female,Mobile,Clothing,0
66,76495,4.065438451039068,Male,Desktop,Books,1
46,32149,5.89503317502666,Male,Mobile,Electronics,0
48,92105,4.771753132206053,Female,Mobile,Health & Beauty,1
21,64921,8.772649900741772,Female,Desktop,Health & Beauty,1
35,39767,8.848205558099993,Male,Mobile,Home Decor,1
37,53581,3.7655450374363495,Female,Mobile,Health & Beauty,0
64,85434,1.371505754847942,Female,Tablet,Clothing,1
60,65594,2.0920335915781854,Male,Mobile,Books,0
61,54673,3.9865165502433957,Male,Mobile,Books,0
26,42844,5.860374570248411,Male,Tablet,Electronics,0
30,45183,6.739476604162078,Female,Mobile,Clothing,1
32,46173,3.6480249397170024,Female,Desktop,Home Decor,0
44,67340,6.841241636427865,Male,Mobile,Electronics,1
32,73442,9.408529844900682,Male,Mobile,Books,1
45,60453,6.694134208105029,Female,Mobile,Home Decor,1
54,76556,2.006369679721337,Male,Mobile,Home Decor,1
36,66903,6.006854673287462,Female,Desktop,Clothing,1
43,71312,5.648007409286336,Male,Tablet,Electronics,1
69,79783,8.771651053534997,Male,Mobile,Home Decor,1
43,64445,3.827879024523256,Female,Desktop,Health & Beauty,1
42,70213,4.51798329553846,Female,Mobile,Clothing,1
43,46074,6.18726102712169,Male,Mobile,Home Decor,0
43,81953,5.482040461549242,Female,Tablet,Home Decor,1
63,104473,7.330657627849155,Female,Mobile,Health & Beauty,1
45,54158,0.8836954136687103,Male,Mobile,Books,1
66,88905,5.853402182466119,Female,Mobile,Books,1
35,64634,1.655882983536815,Female,Mobile,Home Decor,0
49,60815,3.494485428937353,Female,Mobile,Books,1
20,47224,6.7854551845577085,Female,Desktop,Clothing,0
19,41448,1.9954349056256881,Male,Desktop,Sports Equipment,0
50,47981,3.433997437293974,Male,Mobile,Home Decor,1
59,85887,7.178561586935464,Male,Mobile,Books,1
36,39497,6.682649804004922,Male,Mobile,Books,1
34,68088,1.3648768574925114,Male,Mobile,Home Decor,1
61,70931,5.984050688177077,Female,Tablet,Health & Beauty,1
50,67580,1.8989173882270747,Female,Tablet,Clothing,1
29,69584,2.8965780977876805,Female,Desktop,Clothing,1
66,93445,4.8625071470398975,Male,Desktop,Electronics,1
20,23807,1.5387948213327967,Male,Desktop,Electronics,0
60,64776,9.939646195226384,Male,Mobile,Electronics,1
66,77010,2.0710108300130106,Female,Mobile,Clothing,1
43,68919,7.922469970071742,Female,Mobile,Clothing,1
52,77374,8.383469027720638,Female,Desktop,Books,1
25,32353,9.947407714012012,Male,Mobile,Books,0
69,71491,4.57220556959655,Male,Mobile,Books,1
53,77223,8.803897941323731,Female,Mobile,Books,1
24,41272,9.596624670660084,Female,Desktop,Health & Beauty,1
63,115358,2.1424943764993376,Female,Desktop,Health & Beauty,1
63,83549,5.05464284606556,Male,Mobile,Books,1
53,100213,1.0701027791328332,Male,Desktop,Electronics,1
33,35444,6.396878114229915,Female,Mobile,Clothing,1
41,37401,6.0233584901373804,Female,Desktop,Home Decor,1
18,21198,2.439199704300373,Male,Mobile,Electronics,1
66,103836,8.080076209494198,Female,Mobile,Books,1
42,88341,0.8540528662536289,Female,Mobile,Home Decor,0
27,35267,8.159159579211792,Male,Mobile,Electronics,1
33,46091,0.75313026605674,Female,Desktop,Home Decor,0
33,35465,6.739873715295327,Female,Tablet,Home Decor,1
25,20000,1.2483103821915622,Female,Mobile,Health & Beauty,0
46,76776,2.886642433467068,Male,Mobile,Home Decor,1
56,79345,7.35817681846244,Female,Desktop,Clothing,1
45,65157,3.1638455964411745,Female,Mobile,Health & Beauty,1
23,21999,5.35615156281848,Male,Mobile,Toys,0
33,77599,9.194858560441087,Female,Mobile,Health & Beauty,1
37,49449,0.9715263633474942,Female,Desktop,Home Decor,0
33,61004,8.205258040488898,Male,Desktop,Home Decor,1
24,22181,1.1200839864006507,Female,Desktop,Clothing,0
58,75142,1.7045510211984283,Female,Mobile,Clothing,1
31,55370,1.633531486947503,Female,Desktop,Home Decor,0
60,84906,9.943971690501899,Male,Mobile,Electronics,1
43,65319,2.211770033649567,Female,Mobile,Health & Beauty,1
43,70417,9.019237539434547,Male,Desktop,Electronics,1
31,34042,9.913855547992265,Male,Tablet,Books,1
24,46960,4.145955318916831,Male,Desktop,Sports Equipment,1
50,71706,6.494961163522512,Male,Desktop,Home Decor,1
43,66475,7.901366910754319,Male,Desktop,Home Decor,1
62,83085,4.230128277443979,Male,Desktop,Home Decor,1
37,37901,2.0372343347291695,Male,Desktop,Books,0
20,20233,4.620746066029331,Female,Mobile,Health & Beauty,0
69,55785,7.832932627527974,Female,Mobile,Health & Beauty,1
21,53263,7.917246246109829,Male,Desktop,Toys,1
43,75414,2.6901185256236766,Female,Tablet,Home Decor,1
28,60653,2.162173578962092,Female,Mobile,Home Decor,1
19,43601,9.245326669953322,Female,Desktop,Clothing,1
31,20000,0.9179907903039504,Male,Mobile,Books,0
61,65599,7.480015519768325,Female,Tablet,Health & Beauty,1
47,69556,0.941003161744163,Male,Desktop,Books,1
66,88032,8.460050483179383,Male,Mobile,Home Decor,1
29,45658,9.101440726692969,Female,Desktop,Home Decor,1
43,68533,3.3254816801764404,Male,Desktop,Electronics,1
61,81174,1.202388613408627,Male,Desktop,Electronics,1
50,71811,5.066503095300572,Male,Tablet,Electronics,1
30,40414,3.3353988490820297,Female,Mobile,Health & Beauty,0
31,65730,4.462793356698601,Female,Mobile,Clothing,1
41,54538,6.817361808142462,Female,Desktop,Health & Beauty,1
51,51040,2.493347341512811,Male,Tablet,Home Decor,0
61,69435,3.8910399103838205,Female,Mobile,Health & Beauty,1
43,57773,7.9343436577804,Female,Mobile,Clothing,1
38,72910,6.615738524551806,Female,Mobile,Clothing,1
45,64365,3.5996171659367673,Male,Mobile,Books,1
65,82207,6.810865202469321,Male,Desktop,Electronics,1
53,54270,7.770472767473683,Female,Mobile,Books,1
57,88782,6.128613019051481,Male,Mobile,Electronics,1
19,29220,2.775219908759581,Female,Desktop,Books,1
59,77499,0.5023302598639341,Female,Mobile,Clothing,1
26,68202,8.127066516388673,Male,Desktop,Books,1
40,67631,8.315018775503562,Male,Mobile,Home Decor,1
32,27576,7.127242763246439,Male,Desktop,Home Decor,1
30,23457,1.227518847992331,Male,Mobile,Home Decor,0
40,59035,6.059611731326439,Male,Mobile,Books,1
34,35808,8.29969637708027,Male,Mobile,Books,1
65,94728,4.2018490410275735,Female,Desktop,Health & Beauty,1
19,39633,2.381006975092414,Female,Mobile,Clothing,1
37,59480,6.082459323793971,Male,Mobile,Books,1
37,46398,8.34991295935834,Male,Desktop,Electronics,1
63,109120,0.9642646077171229,Female,Mobile,Books,1
20,82638,6.171036563026989,Female,Tablet,Health & Beauty,1
29,44821,6.610151055723748,Male,Mobile,Home Decor,0
57,82295,6.2224868738086565,Male,Mobile,Books,1
19,40461,6.675320000251961,Female,Mobile,Health & Beauty,1
53,69104,6.498065422239468,Female,Mobile,Books,1
31,38518,1.738836907313316,Female,Mobile,Home Decor,1
33,36725,2.7318993810146956,Female,Mobile,Health & Beauty,0
36,38966,6.380443050245597,Female,Mobile,Health & Beauty,1
51,77078,0.6680850307993224,Male,Desktop,Home Decor,0
61,73204,6.5300729278708225,Female,Desktop,Books,1
63,44325,6.821172925957804,Male,Desktop,Electronics,1
23,49672,2.7721602186857557,Female,Mobile,Books,0
30,49426,6.182261882654826,Male,Desktop,Electronics,1
53,93200,5.573855576875763,Female,Mobile,Clothing,1
39,64596,2.976569707454581,Male,Tablet,Home Decor,1
35,32819,4.898253112810169,Female,Mobile,Health & Beauty,1
29,20000,9.141433029415724,Male,Desktop,Home Decor,1
69,78207,4.5527264143688875,Female,Desktop,Health & Beauty,1
47,57623,6.483519680355266,Male,Desktop,Electronics,1
68,102147,0.8358327998865949,Male,Desktop,Books,1
57,76866,1.2391010765599386,Male,Mobile,Home Decor,0
24,61005,1.2724266963815254,Male,Desktop,Sports Equipment,0
49,49127,7.893287254451232,Female,Mobile,Books,1
65,99478,3.8274405006328003,Female,Mobile,Books,1
36,66814,2.662311039475227,Male,Mobile,Electronics,1
23,20000,7.599583400291365,Female,Desktop,Books,1
37,76839,2.1146205942836573,Male,Mobile,Books,1
44,65401,2.841678988167666,Female,Mobile,Home Decor,1
60,85880,4.593848711065198,Female,Mobile,Books,1
54,61026,3.648661655638826,Male,Desktop,Books,1
65,104128,6.061226004848121,Female,Desktop,Health & Beauty,1
24,26212,3.7094858812110525,Male,Mobile,Sports Equipment,0
22,54481,4.2330405406594735,Female,Mobile,Health & Beauty,1
28,60309,8.697422778370116,Female,Mobile,Health & Beauty,1
32,37387,8.903048676466023,Female,Mobile,Health & Beauty,1
20,69750,8.363256312727371,Male,Tablet,Toys,1
22,45472,8.71589386069401,Female,Mobile,Health & Beauty,1
40,69808,5.912422358721612,Male,Mobile,Electronics,1
54,51093,6.639215540138148,Male,Desktop,Books,1
26,77765,5.793145082271935,Female,Mobile,Clothing,1
32,33631,7.96308679850274,Male,Desktop,Home Decor,1
20,55373,5.73450461473372,Female,Desktop,Health & Beauty,1
46,51078,1.5552311632324152,Male,Mobile,Books,0
23,33715,8.19101114434017,Female,Mobile,Clothing,0
34,65831,7.7255591214365955,Male,Mobile,Electronics,1
43,78413,8.29285565518494,Male,Mobile,Home Decor,1
38,38930,2.3090799022027375,Male,Mobile,Books,0
25,61357,3.080362000792187,Male,Desktop,Books,0
38,73674,3.309641124003535,Female,Desktop,Home Decor,0
28,33930,5.3267650937639,Female,Mobile,Health & Beauty,0
55,98979,1.771832299552868,Male,Desktop,Books,1
25,23147,4.161126656111239,Male,Mobile,Books,1
59,69628,2.2305025302507815,Male,Desktop,Books,1
41,68185,3.0152457738109963,Male,Mobile,Home Decor,0
52,59196,7.2106825283050595,Female,Mobile,Books,0
31,54957,8.62070598501417,Female,Desktop,Clothing,1
31,54616,0.7176057326732466,Female,Mobile,Clothing,1
27,44193,5.876021151872504,Male,Mobile,Books,1
29,61486,0.8425677395915377,Female,Mobile,Clothing,1
55,71574,1.3098678276097278,Female,Mobile,Books,0
61,84473,7.198298328834036,Male,Desktop,Home Decor,1
63,100197,7.488277011770108,Female,Desktop,Clothing,1
51,82860,8.232816395141588,Male,Mobile,Books,1
58,89790,5.005294361817897,Male,Mobile,Books,1
27,29762,8.668171079153788,Male,Mobile,Books,0
34,61871,2.084963770595431,Male,Desktop,Home Decor,0
34,40822,2.872305929532525,Male,Mobile,Electronics,0
20,20778,1.7777704022187275,Male,Desktop,Toys,0
48,66924,8.076603975527828,Male,Tablet,Electronics,1
68,74435,2.67241362467288,Female,Mobile,Clothing,1
18,49859,1.9773568062038085,Female,Mobile,Books,0
29,61218,6.419551532086534,Male,Desktop,Electronics,1
56,47460,1.2322792504264068,Female,Mobile,Clothing,0
21,28575,0.9265526335916391,Female,Mobile,Clothing,0
59,57103,1.5138176612483596,Female,Desktop,Books,0
30,43060,0.5022883978780921,Male,Desktop,Books,1
51,77827,7.121406465107028,Female,Mobile,Clothing,1
59,75365,5.841235556287547,Male,Mobile,Home Decor,1
38,49153,2.4938135358583766,Male,Mobile,Books,0
39,78502,2.7135470057871607,Male,Desktop,Electronics,1
21,20000,8.204201685465376,Male,Desktop,Sports Equipment,1
35,73553,5.267291100672853,Male,Desktop,Home Decor,1
22,33835,7.136019392276527,Male,Desktop,Electronics,1
36,54828,4.8011767871116975,Male,Mobile,Electronics,1
19,31089,2.758321247197527,Female,Mobile,Health & Beauty,1
29,72143,9.718826606487616,Female,Mobile,Health & Beauty,1
34,35535,5.873651852066276,Male,Desktop,Electronics,1
27,47176,1.744328085795168,Female,Mobile,Clothing,0
51,78911,4.357855400747114,Female,Desktop,Health & Beauty,1
23,20000,3.6287054134955565,Male,Desktop,Sports Equipment,0
25,31201,2.5338309515909527,Female,Desktop,Health & Beauty,0
68,85777,9.367679897782466,Male,Desktop,Books,1
28,34700,8.86873995686765,Female,Mobile,Home Decor,1
29,36766,2.391897606941106,Male,Mobile,Home Decor,0
26,40752,3.845404946027409,Male,Mobile,Books,0
19,48743,7.741996220872806,Female,Mobile,Health & Beauty,1
25,39859,2.480807457332049,Male,Mobile,Home Decor,0
28,64176,6.119866194740323,Female,Mobile,Clothing,1
53,58033,7.148042450185757,Male,Tablet,Books,1
27,28221,6.71273709425228,Male,Mobile,Electronics,1
38,86895,7.210882082617255,Female,Desktop,Home Decor,1
37,47130,7.213646095773248,Female,Mobile,Health & Beauty,1
65,65336,9.66565623856482,Female,Tablet,Clothing,1
25,20000,3.7917394504430364,Male,Mobile,Books,0
53,89126,8.846609031570475,Female,Mobile,Books,1
46,60880,0.7071670938935144,Male,Mobile,Books,0
59,75194,3.2379281515711904,Female,Desktop,Books,1
29,46611,0.9622299289917499,Female,Mobile,Clothing,0
31,66194,6.686437619580483,Female,Desktop,Home Decor,1
65,82307,1.4575085219503858,Female,Desktop,Books,1
67,120000,8.534215204694439,Female,Mobile,Clothing,1
38,60006,6.642620996007468,Male,Mobile,Home Decor,0
39,74926,0.7737463100092541,Male,Desktop,Books,1
38,70078,7.290384971628918,Female,Mobile,Home Decor,1
61,80453,8.68933199894113,Female,Desktop,Clothing,1
67,78195,6.78064957279042,Female,Mobile,Books,1
47,71979,0.7899800513828057,Male,Desktop,Home Decor,0
56,83651,8.650235710373861,Male,Desktop,Books,1
37,48411,7.458407172873333,Female,Desktop,Clothing,1
41,63495,4.09528746859785,Male,Mobile,Electronics,0
40,78543,3.621987453997275,Male,Desktop,Home Decor,1
24,75049,5.058291723370681,Female,Desktop,Clothing,1
26,58815,8.737466633909774,Male,Mobile,Electronics,1
18,65941,2.8945638427607965,Male,Desktop,Sports Equipment,1
43,53559,1.4591562067914108,Male,Mobile,Home Decor,1
55,85528,8.714045543129973,Male,Tablet,Books,1
55,95077,0.749753564366868,Female,Desktop,Health & Beauty,1
61,67555,9.154471711318614,Male,Mobile,Home Decor,1
39,51716,3.4045793458633065,Male,Mobile,Home Decor,1
61,107068,5.328115666038543,Male,Tablet,Electronics,1
27,32373,1.7568074851461666,Female,Mobile,Health & Beauty,0
23,22883,9.07142220907851,Female,Tablet,Health & Beauty,1
34,76919,7.623444122151844,Female,Desktop,Home Decor,1
68,105951,9.279478072776325,Female,Mobile,Health & Beauty,1
67,93481,6.990675985622543,Female,Mobile,Clothing,1
55,74314,2.254590879052098,Female,Mobile,Health & Beauty,0
41,54422,3.4285365283693685,Female,Desktop,Health & Beauty,1
68,92229,5.1250614634829965,Male,Mobile,Books,1
27,70697,6.268952950921966,Male,Mobile,Books,1
25,48578,9.3013646546946,Male,Tablet,Home Decor,1
38,90504,4.14753892499682,Male,Mobile,Home Decor,1
23,29530,7.179184208117886,Female,Mobile,Health & Beauty,0
38,57704,9.629584064652807,Male,Mobile,Electronics,1
56,70404,1.9475536024468036,Male,Mobile,Electronics,0
41,44722,8.695741093405708,Female,Mobile,Clothing,1
50,67703,4.496707668735387,Male,Mobile,Home Decor,0
35,61259,7.458006871328699,Female,Mobile,Health & Beauty,1
45,72863,3.288614218002295,Female,Mobile,Health & Beauty,0
69,120000,3.6728500735270146,Male,Desktop,Books,1
49,75967,0.7577656362466283,Male,Desktop,Home Decor,1
29,66252,9.728339455086116,Female,Mobile,Clothing,1
65,85991,8.227799464692453,Male,Mobile,Books,1
59,104170,1.3922206002990947,Female,Mobile,Books,1
44,99976,9.995333558805857,Male,Mobile,Home Decor,1
27,54966,6.247733673427944,Male,Mobile,Electronics,0
63,68110,8.610422060661639,Male,Tablet,Electronics,1
69,80767,1.133277251139755,Female,Mobile,Books,1
59,83229,4.1997861956732745,Female,Mobile,Books,1
49,75847,6.8616856618842945,Male,Desktop,Home Decor,1
59,89476,1.5111203276471645,Male,Desktop,Home Decor,0
43,69902,5.144576967213006,Female,Tablet,Health & Beauty,1
42,62104,4.705439808169345,Female,Mobile,Health & Beauty,1
28,38457,2.5523821324990075,Female,Mobile,Clothing,1
40,66017,3.352563440592121,Female,Mobile,Clothing,1
51,98824,9.687624367702332,Male,Mobile,Home Decor,1
69,104298,3.2421606170943917,Female,Mobile,Health & Beauty,0
57,85020,2.527548272699905,Female,Desktop,Clothing,1
40,75443,5.593987125149168,Female,Desktop,Home Decor,1
46,60434,6.87410132366783,Female,Mobile,Books,1
48,60376,7.388384555160866,Male,Mobile,Home Decor,1
24,32783,7.665348252720704,Male,Tablet,Electronics,1
57,75120,0.8499086693901544,Male,Mobile,Home Decor,1
50,63669,4.240723803605851,Female,Tablet,Books,0
38,76124,7.8526017579393566,Female,Desktop,Health & Beauty,1
19,31870,9.09609496710123,Male,Tablet,Sports Equipment,1
35,42959,6.220901171661441,Male,Desktop,Electronics,1
64,113138,0.9969151083420138,Female,Mobile,Books,0
50,63229,4.268135155623746,Female,Desktop,Health & Beauty,1
54,76302,1.205157600750319,Male,Mobile,Electronics,1
51,77769,7.611109695503553,Female,Mobile,Clothing,1
37,39949,1.1033019581758197,Male,Mobile,Home Decor,0
52,90532,2.264445133984184,Female,Mobile,Clothing,0
68,97556,4.461105027665355,Male,Mobile,Home Decor,1
67,110375,4.895159487591284,Female,Mobile,Clothing,1
35,44811,4.361576152992617,Female,Mobile,Health & Beauty,0
63,84486,4.902268142757,Female,Tablet,Health & Beauty,1
41,61590,7.275771944191899,Male,Mobile,Electronics,1
25,48958,4.008053818077645,Female,Mobile,Home Decor,0
47,45180,5.703629361930882,Female,Mobile,Books,1
61,82662,3.382007946522956,Female,Mobile,Health & Beauty,0
27,25603,3.859461203359585,Male,Desktop,Books,0
40,65375,6.331090110899768,Female,Desktop,Home Decor,1
69,57070,5.15969919055169,Male,Mobile,Electronics,0
66,58226,7.368844801163171,Female,Mobile,Health & Beauty,1
28,60278,5.825116586491623,Male,Desktop,Books,1
19,30797,8.133953811146792,Male,Mobile,Toys,1
43,48182,4.712378023449808,Female,Mobile,Home Decor,1
53,92062,5.164819388734614,Male,Desktop,Electronics,1
50,74914,6.8647278145589254,Female,Desktop,Health & Beauty,1
64,97081,2.6018174719144644,Female,Mobile,Clothing,1
30,47506,4.166330600846978,Female,Mobile,Clothing,0
57,117194,6.435991818111225,Female,Desktop,Health & Beauty,1
42,52932,0.7743245580244957,Male,Mobile,Home Decor,1
21,67167,4.6512286195224455,Male,Desktop,Electronics,1
59,78079,6.1890743949081095,Male,Mobile,Books,1
36,31182,9.690067553792879,Male,Mobile,Home Decor,1
35,62242,8.831657335367876,Male,Mobile,Home Decor,1
54,78721,3.167048552955252,Female,Tablet,Books,1
47,51230,5.318495988274785,Female,Desktop,Health & Beauty,1
36,42166,1.0359365402708673,Male,Desktop,Home Decor,0
40,59629,2.7871669407691675,Male,Mobile,Electronics,0
33,58246,7.8611307466468565,Female,Desktop,Clothing,1
18,20000,1.6714831166157733,Male,Desktop,Electronics,0
29,64796,2.9480599859225878,Male,Mobile,Home Decor,0
41,53582,9.468403766490175,Male,Tablet,Electronics,1
51,51023,8.326630104678351,Male,Desktop,Books,1
25,59115,7.927363270164665,Female,Tablet,Home Decor,1
35,54645,8.71329615787049,Female,Desktop,Home Decor,1
65,103242,7.621254022532362,Male,Desktop,Books,1
22,48569,1.645569053123232,Female,Tablet,Clothing,0
43,62977,5.407332601609697,Male,Mobile,Electronics,0
47,64709,4.720317247622059,Female,Desktop,Books,0
30,57240,3.455939993568611,Male,Mobile,Home Decor,1
36,49797,8.423383892336252,Female,Desktop,Health & Beauty,1
46,53211,4.90932242255522,Female,Desktop,Books,1
20,49148,1.072827212896722,Female,Desktop,Clothing,0
43,60832,3.1121730453425482,Male,Desktop,Home Decor,0
57,77503,2.6719000512797284,Female,Mobile,Books,1
29,65340,8.931049405707194,Female,Mobile,Health & Beauty,1
19,37291,6.650661956070499,Male,Mobile,Toys,0
28,48225,5.823574525879714,Male,Mobile,Electronics,1
61,72005,5.313167795947698,Male,Desktop,Electronics,1
45,71461,6.676073761643922,Male,Mobile,Electronics,1
35,60247,7.671317694382685,Male,Mobile,Electronics,1
30,63511,5.766654705399344,Female,Mobile,Clothing,1
54,65313,9.4137114439498,Male,Mobile,Books,1
39,52132,9.779924621178653,Male,Desktop,Books,1
29,60882,9.955752007783818,Female,Desktop,Clothing,1
19,42783,6.859215545842125,Male,Mobile,Electronics,0
54,60406,9.359894434180845,Male,Desktop,Home Decor,1
24,63598,4.34255710542557,Female,Mobile,Clothing,1
43,37523,8.666127716850161,Female,Desktop,Home Decor,1
43,74764,9.137155838026969,Male,Mobile,Books,1
41,42021,9.089334487156618,Male,Tablet,Home Decor,1
29,77286,8.393039687629624,Female,Mobile,Health & Beauty,1
33,29831,4.362692035591879,Male,Desktop,Books,1
40,77283,2.009621078816976,Female,Mobile,Home Decor,1
57,75775,3.6725853852722357,Female,Mobile,Clothing,1
26,40500,7.7892414083318835,Female,Mobile,Health & Beauty,0
49,71780,2.712412357634765,Male,Mobile,Electronics,0
32,61478,5.043584615846738,Male,Desktop,Home Decor,1
54,60433,5.871295420854384,Male,Mobile,Electronics,1
30,37763,6.236656343159815,Female,Desktop,Clothing,1
22,51744,9.389392709598587,Male,Desktop,Sports Equipment,1
28,22389,6.784183693936017,Male,Mobile,Electronics,0
27,38236,7.969838752734371,Female,Mobile,Home Decor,1
69,120000,6.027844304970517,Male,Tablet,Books,1
30,35479,8.419013029188651,Male,Mobile,Books,1
58,95217,3.004804324162747,Female,Mobile,Health & Beauty,1
63,74210,2.493837880853498,Female,Desktop,Health & Beauty,1
